mw,hydrophobic_ratio,boman_index,instability_index,charge_density,isoelectric_point,label
0.2045609201917231,0.11805393229775388,0.12876794319218418,0.06473414446821622,0.46209912536443154,0.7728824559811851,1
0.1494734864899154,0.42499840625597657,0.06776532864908491,-0.05479954048266141,0.6428571428571429,0.9257818006713611,1
0.6261770555117092,0.5676384963556387,-0.032296898154898966,0.09041932284457123,-0.01749271137026239,0.3580727331095463,0
0.11894954334777243,0.4427102148366943,0.0020490760930383977,0.18803570057212732,0.4037900874635568,0.912696540606179,1
0.211076638156453,0.5081493444399584,0.05411019061409548,0.03945672065955458,0.34110787172011664,0.9203299579178036,1
0.5908765119447964,0.46484200684247434,0.12397376640023873,0.09358349077235932,-0.042274052478134115,0.33036896943981126,1
0.2137244466706321,0.6467413247200323,-0.14356927521881116,0.07255012553893223,0.048104956268221574,0.5649154517729655,0
0.13585383174305546,0.5721116045814829,-0.04043216261033813,0.10726912198486382,0.2653061224489796,0.9462276067582751,1
0.3085446609668208,0.38636605112730826,0.27686349779069414,0.14821459199418294,0.31486880466472306,0.8933415217982985,0
0.19936828264820394,0.6467413247200323,-0.009878293188284405,0.006097759656814286,0.24052478134110788,0.7786071700246351,1
0.15160886908753585,0.35416179689326166,0.10597207762920964,0.02098638078131056,0.3979591836734694,0.8148983536998137,1
0.13139770347510452,0.19318302556365413,0.052870741194144234,0.032056199606679055,0.3644314868804665,0.9467733493380602,1
0.38854901082026044,0.3139144478208207,0.19909270946016974,0.17268388322644018,0.04956268221574345,0.5463609019408058,0
0.19224210229734873,0.3035657366284877,0.24565344926396032,0.14762068502720388,-0.24927113702623907,0.2519425504742098,0
0.24214843215793924,0.4674982468815742,0.0674830190342807,0.11343926119016362,-0.1982507288629738,0.23308093320585382,0
0.12784532316610014,0.3269193990522536,0.2215308132890681,0.17451110856925225,0.29008746355685133,0.9565869454466784,0
0.5709363883364612,0.5312480078199706,0.03812366687126342,0.05815058906874302,0.1661807580174927,0.7747395160896358,1
0.5799862254641079,0.31543381712318574,0.13827999688018203,0.068560605233039,0.1457725947521866,0.7558778988212798,0
0.3437792976634367,0.5046856074289721,0.06756779669638406,0.12548372549023754,0.14285714285714285,0.845498321597309,0
0.43896364741801597,0.3617055186043052,0.20788584857353104,0.07248601525401921,0.2317784256559767,0.6638728182509718,1
0.4897415956382833,0.31481756943411465,0.1044181030828549,0.14102296381541754,-0.07580174927113702,0.2963438038676539,0
0.17561956577258506,0.5624960156399413,0.29712112015029385,0.27646203692681937,0.5466472303206997,0.9740339588669211,1
0.4273401470052742,0.5533797998257507,0.0571367531511857,0.0840336424651868,0.07142857142857142,0.5585256575779358,0
0.1967114119393591,0.1593744023459912,0.12750560380346504,0.3227831860405998,0.12244897959183675,0.7120558862733877,0
0.2289019750641356,0.7355766165876878,-0.0744737850513244,-0.00042466897045530727,0.282798833819242,0.9170582939612397,1
0.20256888503699846,0.35416179689326166,0.2894555239429073,0.1338497535418818,0.3556851311953353,0.9674913288343301,0
0.24654606807850166,0.5862003017488684,-0.08261413616648977,0.059176118705090645,0.19387755102040818,0.9467733493380602,1
0.21049665769784007,0.5099980875071718,-0.04574602647097721,0.06848453740506234,0.06268221574344024,0.6867032821321646,0
0.29013851976464655,0.35416179689326166,0.1781873857621003,0.1491115721695397,-0.119533527696793,0.290857067087256,0
0.17922467157782693,0.4473639473851973,0.1470672015571961,-0.005650491164890925,-0.0597667638483965,0.37272543286040294,1
0.12422044529976915,0.5721116045814829,-0.05099715486165981,0.06623001196247642,0.29008746355685133,0.9072446978526215,1
0.919242664153418,0.416232814126947,0.14695359948997758,0.0877834246041554,0.13994169096209913,0.7209838719807943,0
0.20167584694447513,0.5081493444399584,-0.04559597000905426,0.04447179409402148,0.23760932944606414,0.9467733493380602,1
0.8655112643079697,0.45212392953526426,0.15245566976048616,0.1347554023486541,-0.04081632653061224,0.4126288461941085,1
0.19697092024115323,0.38636605112730826,0.12188738813587485,0.07733213259867504,0.30612244897959184,0.8022220516292021,0
0.5606779839747444,0.5156186914299071,0.11961110790839942,0.16772758734157106,0.17055393586005832,0.8724700085839305,0
0.15261230118780658,0.3794598270256487,0.058072698540806884,-0.04941756546161649,0.6297376093294461,0.9257818006713611,1
0.16867298164328895,0.4722157291910155,0.2031366039425004,0.19646027125110882,0.1326530612244898,0.6242757744729257,1
0.18179256801177096,0.37187360547397946,0.13352481781280415,0.027250982227590665,0.39212827988338195,0.7871603938837749,1
0.9208359627428462,0.36489300665122504,0.2377030001119065,0.11357896945853214,-0.001457725947521866,0.478838866362856,1
0.17858125575655318,0.398436005864978,0.33672670055512416,0.08740576357804268,0.5379008746355686,0.9636746201785179,0
0.15234702603486144,0.21249920312798828,0.13745256689805316,0.20706048047757253,0.3177842565597668,0.8076061999706889,0
0.15934304031688024,0.46484200684247434,0.10756165879364778,0.15014468979490417,-0.3017492711370262,0.23308093320585382,0
0.1403066646674916,0.5721116045814829,0.22753052843612342,0.09407732085633017,0.3425655976676385,0.8661828028278119,1
0.8609884053338429,0.31524256784037064,0.20602836999684626,0.11121116450189326,0.1457725947521866,0.7549413431408811,1
0.3089623457573276,0.23992222529165516,0.1446959703481649,0.14880431734492364,0.08600583090379009,0.6842844281915822,1
0.14433522211439126,0.21249920312798828,0.19764470699144424,0.24337946196365456,0.08309037900874636,0.6988345395035277,1
0.3112732053971136,0.3836779362077392,0.1801525319696564,0.11498138487753255,0.10058309037900874,0.5667383157351125,0
0.1689324899450831,0.5902802864489258,-0.03339307332589551,-0.05413651938661892,0.141399416909621,0.7273227208966369,1
0.8231957582338276,0.31622006417475934,0.20217437747762718,0.06001984200397333,0.3790087463556851,0.7986014474042333,1
0.4901650472799411,0.398436005864978,0.11130120146902732,0.08560818542451616,0.12390670553935859,0.7948957017537738,0
0.25998447893204507,0.49038441105845854,0.2077052721532509,0.07512994783574696,0.24052478134110788,0.8862880432127628,0
0.711853515390078,0.3900316623812661,0.16924419018681605,0.10843595736095193,-0.06122448979591837,0.31626131438820304,0
0.43387563703109316,0.23097600883996686,0.2485825174896317,0.05204037853211786,-0.13556851311953355,0.27244767640675266,1
0.18756518601390304,0.5059499776875837,-0.07730875007206102,0.11591736214814607,0.12390670553935859,0.7008793294763802,0
0.21956956223009078,0.415754690919909,0.27350036793505356,0.286503013711966,0.4373177842565598,0.9713080374901424,0
0.11422484458336148,0.24519220552922927,0.09214653649339244,0.12071391089581895,0.09766763848396502,0.6113272989929583,0
0.6567009986538522,0.4857094285896428,0.15286599364506645,0.10900056952203632,-0.002915451895043732,0.4454438869154378,1
0.2939471130319302,0.1609893962897639,0.2417706323396261,0.1935972971536138,0.2944606413994169,0.8527911732069704,0
0.2589966997134699,0.4762957138910729,0.045604447775264595,0.010417580661086745,0.23615160349854228,0.7778911445938684,1
0.14178215472626404,0.398436005864978,0.13797564507323093,0.16184675490017883,0.16909620991253646,0.7273227208966369,0
0.13387827330590507,0.6538387981045072,-0.042519388651323035,0.0334493121041604,0.358600583090379,0.9467733493380602,1
0.481347531870091,0.474330096262139,0.11068062898243067,0.1519527454812527,0.1501457725947522,0.8464865204374316,0
0.6134611487237958,0.3035657366284877,0.2812329384955017,0.10468248694249217,0.12973760932944606,0.6133371949389703,1
0.25947946753839485,0.4553539174228097,0.21836267205626522,0.21310806073952637,0.28717201166180756,0.9710351662002498,0
0.213961711403701,0.5312480078199706,-0.05918159036111893,0.003885261806646623,0.16763848396501457,0.7667487839431646,1
0.6571178596084802,0.47886695424892156,0.10261657776315834,0.06261836411273046,0.01457725947521866,0.5454236483798703,1
0.5080118039204702,0.5495654391296033,0.03331168677027627,0.15422242340964618,0.16326530612244897,0.7682645804691153,1
0.37395558206476337,0.37187360547397946,0.21234684915341026,0.0991548131354339,0.31924198250728864,0.8542050791745469,1
0.5784332948327366,0.31543381712318574,0.23505963260752352,0.09267683179986654,0.3177842565597668,0.8429426830715118,1
0.19785324846725336,0.10624960156399414,0.23843717466572167,0.42953186124936876,-0.0,0.4710693623465535,0
0.6996731019233273,0.31588006544975455,0.18282218054929142,0.04455904422160188,0.15160349854227403,0.7061692639453978,0
0.2103145899686448,0.28977453834548117,0.21013330439589134,0.1729988904856555,-0.0,0.48415462241173557,1
0.6034029364806061,0.2656240039099853,0.13960507173885767,0.06112383567535557,0.05102040816326531,0.5514721789924001,0
0.8245550874337018,0.5076393463524511,0.09425410917328216,0.17033430823722254,0.023323615160349857,0.5306516110572193,1
0.7141849709268319,0.41395907265347753,0.1543173872202761,0.05577726343898046,0.07580174927113702,0.5908472967597407,0
0.24699258712476335,0.23610786459550775,0.32824639101492425,0.1111443291187575,-0.2944606413994169,0.2643969265341159,1
0.15710714974205697,0.14166259376527338,0.49640118824371204,0.3612477830092616,0.07580174927113702,0.6787976914111842,0
0.19917468121670673,0.10624960156399414,0.19062257323942228,0.38428583386114495,0.0597667638483965,0.8549036575918934,0
0.8221115902174432,0.31648568817866934,0.14147950584796312,0.09782263947234769,-0.01457725947521866,0.3467593917273241,0
0.22089181881542289,0.6374976093839648,0.05558023527496787,0.16702033038386085,-0.016034985422740525,0.46548073500778137,0
0.30737481401905037,0.3125013281200195,0.1367913011336469,0.08616119242592778,-0.10932944606413995,0.31333091401413904,0
0.14501076753493478,0.3269193990522536,0.056866312409075956,0.2192005346454775,0.33090379008746357,0.9568598167365711,1
0.2559847557409003,0.3035657366284877,0.276708354669045,0.0648049735297819,-0.2813411078717201,0.2436956961707295,0
0.1963299759275156,0.4553539174228097,0.16236956956685397,-0.045317631693249406,0.794460641399417,0.933960262682234,1
0.20460705500093093,0.151788180794322,0.4258661733737101,0.1845929618277403,-0.12099125364431487,0.2967011187025005,1
0.365804549880791,0.5818440680847446,-0.0462038258463354,0.054060075683025316,0.05539358600583091,0.5466505223635818,1
0.18905056210322005,0.35416179689326166,0.3627068151067012,0.10136895544142561,0.4271137026239067,0.823519271971024,1
0.15217154899269586,0.37499734375996086,0.09250768933395277,0.02548215855875945,0.08600583090379009,0.6867032821321646,0
0.2996315805950402,0.23992222529165516,0.23847108573056303,0.21378684511925394,-0.08017492711370264,0.3229232819925885,1
0.2706366768437859,0.6512038079857201,-0.022015063295002527,0.11918893653347257,0.08892128279883382,0.8235534681173277,0
0.20184061412021745,0.5059499776875837,0.023697052111133342,0.03390710511335786,0.23760932944606414,0.9467733493380602,0
0.24052053246160512,0.5312480078199706,0.039512324976516584,0.006426791774986384,0.1924198250728863,0.7084785506417011,1
0.2448053028667841,0.3677829958137657,0.14174146882386254,0.10979002577872442,0.2944606413994169,0.8503374252395475,0
0.19153195576989934,0.6577381584819056,-0.13269738783067528,0.08226754389457835,0.06268221574344024,0.8549036575918934,0
0.4271605507837151,0.41199345502454365,0.10605855084455507,0.04732964688623582,0.25510204081632654,0.831459058838308,0
0.14542103780253313,0.22768227119148304,0.25076045562906724,0.28390355191416655,0.577259475218659,0.957677732725712,1
0.19202543346124756,0.39144478208206723,0.2298814130062498,0.22457332420613366,0.3119533527696793,0.8073333286807964,1
0.24505245363039757,0.5524979281327695,0.1350338601982441,0.14963608310074267,0.001457725947521866,0.49451396110013884,1
0.19028631592128745,0.5312480078199706,0.025899575772578835,-0.007599735129849638,0.31486880466472306,0.7816059626913064,1
0.4867815533260726,0.4328715017318685,0.15829854623265027,0.14315944082206064,0.17784256559766765,0.8867304994731001,0
0.1862190381880883,0.3035657366284877,0.28146183818318077,0.15182689762625856,0.0641399416909621,0.6980166235143869,0
0.205543756395026,0.11183833060626024,0.5035343807330894,0.21598010283627989,0.5247813411078717,0.8468277840199314,1
0.5553592995417825,0.5655241292845151,0.011623017474371713,0.05789318474782258,0.1924198250728863,0.776238563482703,1
0.17725899917122112,0.5312480078199706,0.032257900430331415,0.08437232988826886,0.3338192419825073,0.7683504197751428,1
0.7255415485148711,0.3093350899934125,0.20990525248483327,0.2392073600768365,0.119533527696793,0.8449790984779225,0
0.12734607862360092,0.49583501561869137,-0.039167279891755884,0.029443582162286975,-0.09183673469387756,0.36706911110956025,0
0.6755833169939217,0.4533351749930938,0.11058398244763284,0.09832278896512821,-0.07434402332361517,0.3100508754911334,1
0.5832675637690161,0.3309462589515289,0.17465554835887404,0.09041079516651208,0.08454810495626823,0.6944385900021635,0
0.5319862518268561,0.3794598270256487,0.20455662978273179,0.17774805541336886,-0.01020408163265306,0.46173241864457637,1
0.26970162312144824,0.41741218470430735,0.1999845704654972,0.055282235251480634,0.17784256559766765,0.8661828028278119,0
0.14318020421243763,0.28333581249070316,0.2654108834171502,0.18908110463172026,0.34402332361516036,0.8469980668709131,1
0.8234684479096813,0.4297690133661999,0.15094238849194105,0.1512424345341549,0.08892128279883382,0.642472311589702,1
0.4075178319275947,0.4674982468815742,0.18191590734140642,0.1618849297675235,0.2317784256559767,0.8449874730443643,0
0.1310689929594986,0.5721116045814829,0.15005646192296085,0.07255484747636994,0.3746355685131195,0.9628574020699137,0
0.15424596773529164,0.625002656240039,-0.05555395419971583,0.05025955033577086,0.07725947521865889,0.7496765323711887,0
0.18566459664171542,0.4781232070379736,0.11084679320015328,-0.015258200824844945,0.2580174927113703,0.8661828028278119,1
0.18088305320167336,0.3355256167789371,0.19110665369003252,0.1375284482047981,0.260932944606414,0.7521637786043784,0
0.17239177679979306,0.4131940755222168,0.259137336421501,0.07400051208354362,0.5641399416909622,0.8791661723346197,1
0.15902009665242528,0.398436005864978,0.3029207600147852,0.062166303206691205,0.07580174927113702,0.6858853661430236,0
0.13882952693696174,0.5312480078199706,0.1376424688611647,0.014699414735822987,0.5189504373177842,0.8243029918138612,1
0.16570058179289754,0.18749867187998043,0.26949292784742734,0.11896740484174309,0.14431486880466474,0.7078986119156122,0
0.2944587151126101,0.46484200684247434,0.15461326126101685,0.2054101515969792,0.20116618075801748,0.845498321597309,0
0.2763722222313759,0.3187488046919824,0.15604769930380585,0.0734366986581452,-0.06122448979591837,0.3012338527890796,1
0.7122275368790131,0.38636605112730826,0.19153138977717038,0.15208928229910337,0.1982507288629738,0.7643034105421833,1
0.2906633032193858,0.5312480078199706,0.0771722580360746,0.12394911931520726,0.2521865889212828,0.8503374252395475,0
0.17618142184186636,0.5312480078199706,0.049736511026182734,0.041268018273099144,0.20408163265306123,0.8465207165837352,1
0.16404302400492984,0.4131940755222168,0.11468552574019378,-0.03300657761186628,-0.08309037900874636,0.2589108876342548,0
0.15126203418259826,0.35416179689326166,0.3304633268789273,0.021393595027804576,0.24635568513119535,0.824439776399076,0
0.25304860466917223,0.4030153636923861,0.04446418821997429,0.08656481236183489,0.07580174927113702,0.5461731720764039,1
0.22434945799837538,0.619785800803247,-0.046839658312110656,0.05006780678668328,0.05539358600583091,0.6114633856976363,0
0.24315845494523963,0.5312480078199706,0.04541624136539511,0.031999771279687096,0.141399416909621,0.676480728028976,1
0.17401308580909747,0.279606451475807,0.19092862059961546,0.06532074535289117,0.00728862973760933,0.535405573273967,0
0.18121176371727932,0.5312480078199706,0.017760920210655534,-0.005285750863110258,0.33090379008746357,0.7816059626913064,1
0.22253207604993763,0.398436005864978,0.20558583060066668,0.1058324783924965,0.32361516034985427,0.8671710016679345,0
0.16876360358994724,0.5312480078199706,-0.027001685379922615,0.02878972303440721,0.27988338192419826,0.7373407960025402,1
0.18235689558868842,0.2656240039099853,0.1633241660421379,-0.04950986641779942,0.20408163265306123,0.7404414792275857,1
0.15243517647388358,0.6710512335578742,-0.12471217983715906,0.036771512236642455,0.23615160349854228,0.9462276067582751,1
0.4148442043969769,0.31648568817866934,0.1382961046359817,0.11762108885856981,-0.0641399416909621,0.36740967681152337,0
0.14639398797529152,0.3320300048874817,0.20579777475592512,0.0004404792385925215,0.016034985422740525,0.5474000460601154,0
0.6304865409932495,0.43749335939990225,0.13636741282313006,0.12278489157621161,0.07725947521865889,0.6326245193347803,0
0.5300263462714012,0.4846469325740028,0.11617506926334993,0.16948609792316272,0.2274052478134111,0.7912150798026394,0
0.2057274717959787,0.7083342187466797,-0.20014564802349358,0.11206771455620378,0.04956268221574345,0.5650515384776433,0
0.2014913077076437,0.3187488046919824,0.2931611555534456,0.15262899270056599,0.12682215743440234,0.7330474349400868,0
0.16604164984668415,0.6710512335578742,-0.11386996463075937,0.05938588079156491,-0.06559766763848396,0.3610715257762176,0
0.861839427796552,0.4619520176799337,0.15011156740332804,0.0812728830432713,0.11078717201166181,0.6206300465486317,1
0.7363510990794457,0.35859240527848024,0.13064237730128964,0.13851897442431887,-0.02915451895043732,0.4336880892728783,0
0.20729687914492426,0.575522216791687,-0.0756996700453391,0.0626557167521631,0.2813411078717201,0.7462003894173396,1
0.13748996979817668,0.49583501561869137,0.10308963711769513,0.0919642421068411,0.008746355685131196,0.5381314946507456,0
0.15300774240958812,0.49583501561869137,0.15604769930380585,0.14566747087604132,0.08017492711370264,0.609282509020106,1
0.11540292988991904,0.7355766165876878,-0.21924775084862438,0.02580531762041698,0.20699708454810498,0.8963403144649699,1
